run_id,scenario,window_start,window_end,throughput_mbps,pdr_percent,avg_delay_s,tx_packets,rx_packets,rx_bytes,udp_rx_in_window,udp_expected_in_window,udp_loss_percent,overhead_ratio,hello_count,olsr_control_bytes_with_hello,path_hops_internal,min_attacker_trust,avg_attacker_trust,blacklist_max_size,mac_tx_in_window,mac_drop_in_window,mac_tx_total,mac_drop_total
100001741,defense_only,120.000000,160.000000,0.001944,100.000000,0.015131,18,18,9720,18,18,0.000000,22.321399,1000,216964,3,1.000000,1.000000,0,1526,0,5786,0
100001741,attack_only,220.000000,260.000000,0.001944,100.000000,0.006014,18,18,9720,18,18,0.000000,21.840329,1000,212288,3,1.000000,1.000000,0,1529,0,9530,0
100001741,baseline,320.000000,360.000000,0.001944,100.000000,0.012705,18,18,9720,18,18,0.000000,22.514403,1000,218840,3,1.000000,1.000000,0,1542,0,13270,0
100001741,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.007277,18,18,9720,18,18,0.000000,21.585597,1000,209812,3,1.000000,1.000000,0,1514,0,16993,0
100001742,attack_only,120.000000,160.000000,0.001944,100.000000,0.025797,18,18,9720,18,18,0.000000,31.604527,1000,307196,5,1.000000,1.000000,0,1864,0,6811,0
100001742,defense_only,220.000000,260.000000,0.001944,100.000000,0.009797,18,18,9720,18,18,0.000000,30.836626,1000,299732,5,1.000000,1.000000,0,1832,0,11211,0
100001742,defense_vs_attack,320.000000,360.000000,0.001944,100.000000,0.021925,18,18,9720,18,18,0.000000,31.327984,1000,304508,5,1.000000,1.000000,0,1795,0,15615,0
100001742,baseline,420.000000,460.000000,0.001944,100.000000,0.011932,18,18,9720,18,18,0.000000,31.065432,1000,301956,5,1.000000,1.000000,0,1810,0,20057,0
100001743,baseline,120.000000,160.000000,0.001944,100.000000,0.036724,18,18,9720,18,18,0.000000,29.048971,1000,282356,7,1.000000,1.000000,0,1796,0,6581,0
100001743,attack_only,220.000000,260.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,293336,8,1.000000,1.000000,0,1731,0,10816,0
100001743,defense_only,320.000000,360.000000,0.001944,100.000000,0.016473,18,18,9720,18,18,0.000000,29.206173,1000,283884,7,1.000000,1.000000,0,1797,0,15091,0
100001743,defense_vs_attack,420.000000,460.000000,0.001512,77.777778,0.028821,18,14,7560,14,18,22.222222,39.314815,1000,297220,8,1.000000,1.000000,0,1778,0,19388,0
100001747,attack_only,120.000000,160.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,245892,6,1.000000,1.000000,0,1655,0,6189,0
100001747,defense_vs_attack,220.000000,260.000000,0.000324,16.666667,0.042696,18,3,1620,3,18,83.333333,152.839506,1000,247600,6,1.000000,1.000000,0,1665,0,10220,0
100001747,defense_only,320.000000,360.000000,0.001944,100.000000,0.022834,18,18,9720,18,18,0.000000,25.941152,1000,252148,6,1.000000,1.000000,0,1690,0,14264,0
100001747,baseline,420.000000,460.000000,0.001944,100.000000,0.018755,18,18,9720,18,18,0.000000,25.697942,1000,249784,6,1.000000,1.000000,0,1674,0,18331,0
100001750,defense_vs_attack,120.000000,160.000000,0.001944,100.000000,0.020235,18,18,9720,18,18,0.000000,29.917284,1000,290796,4,1.000000,1.000000,0,1729,0,6674,0
100001750,baseline,220.000000,260.000000,0.001944,100.000000,0.007863,18,18,9720,18,18,0.000000,32.456790,1000,315480,4,1.000000,1.000000,0,1822,0,11026,0
100001750,attack_only,320.000000,360.000000,0.001944,100.000000,0.018005,18,18,9720,18,18,0.000000,30.066255,1000,292244,4,1.000000,1.000000,0,1768,0,15296,0
100001750,defense_only,420.000000,460.000000,0.001944,100.000000,0.013182,18,18,9720,18,18,0.000000,32.259671,1000,313564,4,1.000000,1.000000,0,1797,0,19698,0
100001759,attack_only,120.000000,160.000000,0.001944,100.000000,0.019786,18,18,9720,18,18,0.000000,27.866667,1000,270864,4,1.000000,1.000000,0,1733,0,6501,0
100001759,defense_only,220.000000,260.000000,0.001944,100.000000,0.008136,18,18,9720,18,18,0.000000,27.672016,1000,268972,4,1.000000,1.000000,0,1723,0,10681,0
100001759,baseline,320.000000,360.000000,0.001944,100.000000,0.018172,18,18,9720,18,18,0.000000,27.420165,1000,266524,4,1.000000,1.000000,0,1681,0,14805,0
100001759,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.009871,18,18,9720,18,18,0.000000,27.461728,1000,266928,4,1.000000,1.000000,0,1719,0,18977,0
