run_id,scenario,window_start,window_end,throughput_mbps,pdr_percent,avg_delay_s,tx_packets,rx_packets,rx_bytes,udp_rx_in_window,udp_expected_in_window,udp_loss_percent,overhead_ratio,hello_count,olsr_control_bytes_with_hello,path_hops_internal,min_attacker_trust,avg_attacker_trust,blacklist_max_size,mac_tx_in_window,mac_drop_in_window,mac_tx_total,mac_drop_total
2435,attack_only,220.000000,260.000000,0.001944,100.000000,0.008154,18,18,9720,18,18,0.000000,25.488477,1000,247748,4,1.000000,1.000000,0,1777,0,11082,0
2435,defense_only,320.000000,360.000000,0.001944,100.000000,0.016854,18,18,9720,18,18,0.000000,25.266255,1000,245588,4,1.000000,1.000000,0,1812,0,15456,0
2435,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.010157,18,18,9720,18,18,0.000000,25.779012,1000,250572,4,1.000000,1.000000,0,1764,0,19778,0
2433,baseline,120.000000,160.000000,0.001944,100.000000,0.026479,18,18,9720,18,18,0.000000,29.568724,1000,287408,5,1.000000,1.000000,0,1722,0,6486,0
2433,attack_only,220.000000,260.000000,0.001944,100.000000,0.010319,18,18,9720,18,18,0.000000,29.720988,1000,288888,5,1.000000,1.000000,0,1741,0,10721,0
2433,defense_only,320.000000,360.000000,0.001944,100.000000,0.022114,18,18,9720,18,18,0.000000,29.644444,1000,288144,5,1.000000,1.000000,0,1742,0,14928,0
2433,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.012301,18,18,9720,18,18,0.000000,29.654733,1000,288244,5,1.000000,1.000000,0,1742,0,19142,0
2439,baseline,120.000000,160.000000,0.001944,100.000000,0.015386,18,18,9720,18,18,0.000000,24.495885,1000,238100,3,1.000000,1.000000,0,1654,0,6306,0
2439,attack_only,220.000000,260.000000,0.001944,100.000000,0.005790,18,18,9720,18,18,0.000000,24.274486,1000,235948,3,1.000000,1.000000,0,1641,0,10369,0
2439,defense_only,320.000000,360.000000,0.001944,100.000000,0.013690,18,18,9720,18,18,0.000000,24.602469,1000,239136,3,1.000000,1.000000,0,1685,0,14467,0
2439,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.007441,18,18,9720,18,18,0.000000,24.611523,1000,239224,3,1.000000,1.000000,0,1653,0,18508,0
2442,baseline,120.000000,160.000000,0.001944,100.000000,0.021227,18,18,9720,18,18,0.000000,26.799588,1000,260492,4,1.000000,1.000000,0,1692,0,6415,0
2442,attack_only,220.000000,260.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,253804,5,1.000000,1.000000,0,1684,0,10574,0
2442,defense_only,320.000000,360.000000,0.001944,100.000000,0.013036,18,18,9720,18,18,0.000000,27.047325,1000,262900,4,1.000000,1.000000,0,1739,0,14763,0
2442,defense_vs_attack,420.000000,460.000000,0.000756,43.750000,0.011585,16,7,3780,7,18,61.111111,68.002116,1000,257048,5,1.000000,1.000000,0,1711,0,18930,0
2441,baseline,120.000000,160.000000,0.001944,100.000000,0.081241,18,18,9720,18,18,0.000000,33.015226,1000,320908,5,1.000000,1.000000,0,1914,0,7137,0
2441,attack_only,220.000000,260.000000,0.001944,100.000000,0.009992,18,18,9720,18,18,0.000000,33.995885,1000,330440,5,1.000000,1.000000,0,1906,0,11758,0
2441,defense_only,320.000000,360.000000,0.001944,100.000000,0.022085,18,18,9720,18,18,0.000000,33.111523,1000,321844,5,1.000000,1.000000,0,1915,0,16406,0
2441,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.012383,18,18,9720,18,18,0.000000,33.887654,1000,329388,5,1.000000,1.000000,0,1909,0,21059,0
2446,baseline,120.000000,160.000000,0.001944,100.000000,0.020381,18,18,9720,18,18,0.000000,27.225103,1000,264628,4,1.000000,1.000000,0,1749,0,6534,0
2446,attack_only,220.000000,260.000000,0.001944,100.000000,0.007875,18,18,9720,18,18,0.000000,30.531276,1000,296764,4,1.000000,1.000000,0,1804,0,10850,0
2446,defense_only,320.000000,360.000000,0.001944,100.000000,0.021409,18,18,9720,18,18,0.000000,27.204938,1000,264432,4,1.000000,1.000000,0,1747,0,15085,0
2446,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.011258,18,18,9720,18,18,0.000000,29.999177,1000,291592,4,1.000000,1.000000,0,1737,0,19362,0
2448,baseline,120.000000,160.000000,0.001944,100.000000,0.015267,18,18,9720,18,18,0.000000,26.027984,1000,252992,3,1.000000,1.000000,0,1711,0,6565,0
2448,attack_only,220.000000,260.000000,0.001944,100.000000,0.005788,18,18,9720,18,18,0.000000,25.670370,1000,249516,3,1.000000,1.000000,0,1639,0,10632,0
2448,defense_only,320.000000,360.000000,0.001944,100.000000,0.015188,18,18,9720,18,18,0.000000,26.370370,1000,256320,3,1.000000,1.000000,0,1714,0,14870,0
2448,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.010665,18,18,9720,18,18,0.000000,25.579012,1000,248628,3,1.000000,1.000000,0,1688,0,18999,0
2450,baseline,120.000000,160.000000,0.001944,100.000000,0.030678,18,18,9720,18,18,0.000000,33.112757,1000,321856,6,1.000000,1.000000,0,1860,0,6891,0
2450,attack_only,220.000000,260.000000,0.001944,100.000000,0.011988,18,18,9720,18,18,0.000000,33.128807,1000,322012,6,1.000000,1.000000,0,1856,0,11344,0
2450,defense_only,320.000000,360.000000,0.001944,100.000000,0.026411,18,18,9720,18,18,0.000000,33.334979,1000,324016,6,1.000000,1.000000,0,1859,0,15837,0
2450,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.014846,18,18,9720,18,18,0.000000,33.191770,1000,322624,6,1.000000,1.000000,0,1871,0,20300,0
2451,baseline,120.000000,160.000000,0.001944,100.000000,0.015727,18,18,9720,18,18,0.000000,38.051440,1000,369860,3,1.000000,1.000000,0,1978,0,7572,0
2451,attack_only,220.000000,260.000000,0.001944,100.000000,0.005789,18,18,9720,18,18,0.000000,38.142798,1000,370748,3,1.000000,1.000000,0,2010,0,12555,0
2451,defense_only,320.000000,360.000000,0.001944,100.000000,0.012925,18,18,9720,18,18,0.000000,38.488889,1000,374112,3,1.000000,1.000000,0,1977,0,17406,0
2451,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.007776,18,18,9720,18,18,0.000000,38.528395,1000,374496,3,1.000000,1.000000,0,2011,0,22337,0
2454,baseline,120.000000,160.000000,0.001944,100.000000,0.015257,18,18,9720,18,18,0.000000,30.788477,1000,299264,3,1.000000,1.000000,0,1778,0,6667,0
2454,attack_only,220.000000,260.000000,0.001944,100.000000,0.005790,18,18,9720,18,18,0.000000,32.178189,1000,312772,3,1.000000,1.000000,0,1747,0,10951,0
2454,defense_only,320.000000,360.000000,0.001944,100.000000,0.012915,18,18,9720,18,18,0.000000,30.313580,1000,294648,3,1.000000,1.000000,0,1740,0,15222,0
2454,defense_vs_attack,420.000000,460.000000,0.001944,100.000000,0.007165,18,18,9720,18,18,0.000000,32.500412,1000,315904,3,1.000000,1.000000,0,1788,0,19593,0
2456,baseline,120.000000,160.000000,0.001944,100.000000,0.047325,18,18,9720,18,18,0.000000,23.151029,1000,225028,9,1.000000,1.000000,0,1713,0,6242,0
