seed,run_id,mobility,status,rejection_reason,rejected_at_s,probe_captured,avg_neighbor_count,std_neighbor_count,min_neighbor_count,max_neighbor_count,avg_two_hop_count,std_two_hop_count,avg_routing_table_size,std_routing_table_size,fully_converged_nodes,node1_is_neighbor_of_node0,avg_min_euclidean_dist
73,73,0,accepted,none,0.000000,1,5.320000,1.933287,1.000000,10.000000,7.200000,3.566511,49.000000,0.000000,50,0,67.251183
89,89,0,rejected,assert_connectivity,60.000000,1,6.640000,3.005062,0.000000,12.000000,8.360000,4.564033,43.280000,10.766689,0,0,65.824913
90,90,0,rejected,assert_connectivity,60.000000,1,6.240000,2.909020,1.000000,12.000000,8.840000,4.679145,36.960000,12.491533,0,0,65.909676
91,91,0,rejected,assert_connectivity,60.000000,1,6.360000,2.364403,1.000000,11.000000,6.320000,3.139682,34.240000,12.293999,0,0,55.765248
93,93,0,rejected,assert_connectivity,60.000000,1,5.120000,1.850838,2.000000,10.000000,7.320000,4.096047,38.440000,12.348538,0,0,67.477789
92,92,0,rejected,assert_connectivity,60.000000,1,7.080000,3.697783,1.000000,16.000000,9.280000,4.866374,45.160000,9.014122,0,0,64.795529
75,75,0,accepted,none,0.000000,1,6.400000,2.374868,1.000000,12.000000,6.720000,3.555503,49.000000,0.000000,50,0,68.552714
80,80,0,accepted,none,0.000000,1,5.720000,2.315513,1.000000,10.000000,6.960000,3.714620,49.000000,0.000000,50,0,63.343192
82,82,0,accepted,none,0.000000,1,5.760000,1.849973,2.000000,10.000000,6.640000,3.321205,49.000000,0.000000,50,0,68.657185
96,96,0,rejected,too_close,60.000000,1,5.560000,2.108649,2.000000,11.000000,5.360000,2.791129,49.000000,0.000000,50,0,68.744609
77,77,0,accepted,none,0.000000,1,6.640000,3.290957,2.000000,13.000000,7.520000,3.945833,49.000000,0.000000,50,0,62.828355
97,97,0,rejected,assert_connectivity,60.000000,1,6.760000,2.846471,0.000000,12.000000,7.840000,3.822878,43.280000,10.766689,0,0,57.997631
98,98,0,rejected,assert_connectivity,60.000000,1,6.360000,2.833796,1.000000,12.000000,9.480000,4.665790,45.160000,9.014122,0,0,58.665270
99,99,0,rejected,too_close,60.000000,1,7.160000,2.975634,1.000000,12.000000,8.240000,4.037623,49.000000,0.000000,50,1,63.617703
100,100,0,rejected,assert_connectivity,60.000000,1,6.400000,2.569047,0.000000,12.000000,8.160000,3.300667,45.120000,9.210081,0,0,68.951738
102,102,0,rejected,assert_connectivity,60.000000,1,6.240000,2.510458,1.000000,11.000000,7.040000,3.560674,27.880000,11.566573,0,0,65.626788
103,103,0,rejected,too_close,60.000000,1,7.040000,2.959459,2.000000,14.000000,8.200000,3.934463,49.000000,0.000000,50,1,62.610588
84,84,0,accepted,none,0.000000,1,6.360000,3.090372,1.000000,12.000000,8.960000,4.209323,49.000000,0.000000,50,0,68.792261
104,104,0,rejected,assert_connectivity,60.000000,1,6.720000,2.408651,1.000000,11.000000,7.640000,3.887210,40.000000,12.000000,0,0,68.679674
106,106,0,rejected,assert_connectivity,60.000000,1,5.840000,2.452427,0.000000,11.000000,6.800000,2.905168,47.040000,6.720000,0,0,64.662020
108,108,0,rejected,assert_connectivity,60.000000,1,5.720000,2.764344,1.000000,11.000000,7.360000,4.389806,40.000000,12.000000,0,0,63.664081
94,94,0,accepted,none,0.000000,1,5.720000,2.172924,1.000000,10.000000,7.640000,3.185969,49.000000,0.000000,50,0,70.556125
95,95,0,accepted,none,0.000000,1,6.840000,2.248199,2.000000,11.000000,7.560000,3.476550,49.000000,0.000000,50,0,59.630239
101,101,0,accepted,none,0.000000,1,5.600000,2.481935,2.000000,11.000000,7.280000,4.118446,49.000000,0.000000,50,0,70.301750
112,112,0,rejected,assert_connectivity,60.000000,1,6.280000,3.328904,1.000000,13.000000,7.640000,4.702170,41.640000,11.394314,0,0,64.512305
114,114,0,rejected,assert_connectivity,60.000000,1,6.800000,3.340659,1.000000,15.000000,7.280000,4.059754,28.000000,9.165151,0,0,67.674124
115,115,0,rejected,assert_connectivity,60.000000,1,6.560000,2.677013,0.000000,12.000000,8.160000,4.201714,47.040000,6.720000,0,0,69.621568
105,105,0,accepted,none,0.000000,1,5.960000,1.875740,2.000000,11.000000,7.760000,3.190987,49.000000,0.000000,50,0,63.721762
107,107,0,accepted,none,0.000000,1,5.280000,1.497197,2.000000,8.000000,7.640000,3.109727,49.000000,0.000000,50,0,71.378178
117,117,0,rejected,assert_connectivity,60.000000,1,5.360000,2.330322,1.000000,11.000000,6.600000,3.959798,25.360000,9.568197,0,0,54.304852
111,111,0,accepted,none,0.000000,1,5.440000,2.325167,2.000000,11.000000,5.720000,2.814534,49.000000,0.000000,50,0,69.332652
118,118,0,rejected,assert_connectivity,60.000000,1,7.400000,4.204759,0.000000,15.000000,8.200000,4.156922,47.040000,6.720000,0,0,63.483322
110,110,0,accepted,none,0.000000,1,6.040000,2.382939,1.000000,10.000000,7.680000,3.460867,49.000000,0.000000,50,0,70.830452
120,120,0,rejected,assert_connectivity,60.000000,1,4.920000,2.207623,1.000000,9.000000,6.200000,3.249615,45.160000,9.014122,0,0,62.574099
109,109,0,accepted,none,0.000000,1,6.160000,2.138785,1.000000,10.000000,6.600000,2.078461,49.000000,0.000000,50,0,66.349984
121,121,0,rejected,assert_connectivity,60.000000,1,5.720000,2.416940,0.000000,10.000000,5.880000,2.746926,43.280000,10.766689,0,0,63.090672
123,123,0,rejected,assert_connectivity,60.000000,1,6.120000,2.620229,0.000000,12.000000,7.320000,3.523862,23.840000,5.547468,0,1,70.456550
124,124,0,rejected,assert_connectivity,60.000000,1,6.160000,3.431385,0.000000,14.000000,6.320000,3.568977,47.040000,6.720000,0,0,61.386282
127,127,0,rejected,assert_connectivity,60.000000,1,6.920000,2.869425,1.000000,12.000000,8.160000,3.926118,43.360000,10.449421,0,0,65.549784
126,126,0,rejected,assert_connectivity,60.000000,1,7.120000,2.303389,0.000000,13.000000,6.720000,3.292659,47.040000,6.720000,0,0,53.338496
128,128,0,rejected,assert_connectivity,60.000000,1,5.600000,2.457641,1.000000,11.000000,6.000000,3.852272,41.640000,11.394314,0,0,61.999491
130,130,0,rejected,assert_connectivity,60.000000,1,5.400000,2.068816,0.000000,9.000000,7.520000,3.281707,47.040000,6.720000,0,0,67.668853
131,131,0,rejected,assert_connectivity,60.000000,1,6.320000,3.361190,0.000000,13.000000,7.680000,4.953544,39.680000,12.960617,0,0,60.221468
113,113,0,accepted,none,0.000000,1,6.040000,2.720000,1.000000,10.000000,8.360000,4.053443,49.000000,0.000000,50,0,73.930426
133,133,0,rejected,assert_connectivity,60.000000,1,5.160000,2.500880,1.000000,9.000000,6.440000,3.847909,24.080000,8.076732,0,0,65.609845
134,134,0,rejected,assert_connectivity,60.000000,1,5.520000,2.273675,0.000000,10.000000,7.800000,4.166533,47.040000,6.720000,0,0,71.324389
116,116,0,accepted,none,0.000000,1,5.720000,2.638484,1.000000,11.000000,7.720000,3.175154,49.000000,0.000000,50,0,77.423464
135,135,0,rejected,assert_connectivity,60.000000,1,7.600000,4.582576,1.000000,16.000000,10.640000,5.034918,43.360000,10.449421,0,0,72.158465
119,119,0,accepted,none,0.000000,1,6.160000,2.540551,1.000000,10.000000,7.200000,3.810512,49.000000,0.000000,50,0,60.025026
136,136,0,rejected,assert_connectivity,60.000000,1,6.440000,3.389159,1.000000,12.000000,7.640000,3.871744,28.880000,12.125411,0,0,56.382543
137,137,0,rejected,too_close,60.000000,1,6.120000,2.930119,1.000000,12.000000,8.640000,4.279065,49.000000,0.000000,50,1,68.858803
138,138,0,rejected,assert_connectivity,60.000000,1,6.280000,2.646054,0.000000,11.000000,7.840000,4.225447,47.040000,6.720000,0,0,74.540547
139,139,0,rejected,assert_connectivity,60.000000,1,5.840000,2.361017,0.000000,10.000000,7.120000,4.135892,45.120000,9.210081,0,0,67.802664
140,140,0,rejected,assert_connectivity,60.000000,1,7.440000,2.987708,0.000000,13.000000,10.800000,4.833218,47.040000,6.720000,0,0,59.225095
122,122,0,accepted,none,0.000000,1,6.160000,2.013554,1.000000,10.000000,8.600000,3.655133,49.000000,0.000000,50,0,62.590349
125,125,0,accepted,none,0.000000,1,6.320000,1.901999,2.000000,10.000000,6.640000,3.192241,49.000000,0.000000,50,0,60.054965
142,142,0,rejected,assert_connectivity,60.000000,1,5.560000,2.546841,0.000000,10.000000,6.760000,4.072149,29.120000,14.038006,0,0,68.247221
143,143,0,rejected,assert_connectivity,60.000000,1,5.680000,2.167395,0.000000,11.000000,7.200000,3.364521,47.040000,6.720000,0,0,70.099789
144,144,0,rejected,assert_connectivity,60.000000,1,6.600000,3.334666,1.000000,12.000000,7.400000,3.704052,34.240000,12.293999,0,0,58.249438
145,145,0,rejected,too_close,60.000000,1,6.600000,2.705550,1.000000,11.000000,8.920000,4.058768,49.000000,0.000000,50,0,67.672909
146,146,0,rejected,assert_connectivity,60.000000,1,5.760000,2.573402,1.000000,12.000000,6.920000,3.820157,45.160000,9.014122,0,0,59.606363
147,147,0,rejected,too_close,60.000000,1,5.320000,2.327574,1.000000,9.000000,6.480000,3.389631,49.000000,0.000000,50,1,68.753552
149,149,0,rejected,assert_connectivity,60.000000,1,5.880000,2.346402,1.000000,11.000000,7.560000,4.133570,45.160000,9.014122,0,0,63.859051
150,150,0,rejected,assert_connectivity,60.000000,1,6.640000,3.485742,0.000000,14.000000,8.920000,4.376483,43.280000,10.766689,0,0,61.415715
153,153,0,rejected,too_close,60.000000,1,6.680000,3.414323,1.000000,13.000000,8.720000,3.815966,49.000000,0.000000,50,0,68.008858
129,129,0,accepted,none,0.000000,1,7.080000,3.676085,2.000000,14.000000,8.560000,4.796499,49.000000,0.000000,50,0,59.743417
132,132,0,accepted,none,0.000000,1,6.520000,2.308593,2.000000,10.000000,7.880000,2.936937,49.000000,0.000000,50,0,58.859912
155,155,0,rejected,assert_connectivity,60.000000,1,6.360000,2.242855,2.000000,12.000000,6.560000,3.527946,30.760000,11.104161,0,0,56.607693
156,156,0,rejected,too_close,60.000000,1,6.080000,2.331008,1.000000,11.000000,6.840000,3.716773,49.000000,0.000000,50,0,63.343170
158,158,0,rejected,too_close,60.000000,1,5.840000,2.618091,1.000000,12.000000,6.360000,3.141719,49.000000,0.000000,50,0,70.456019
159,159,0,rejected,assert_connectivity,60.000000,1,6.280000,3.417836,1.000000,13.000000,8.160000,4.759664,45.160000,9.014122,0,0,64.488870
160,160,0,rejected,too_close,60.000000,1,5.880000,2.094182,2.000000,11.000000,6.400000,2.918904,49.000000,0.000000,50,0,68.140354
161,161,0,rejected,assert_connectivity,60.000000,1,6.560000,2.757970,1.000000,13.000000,8.640000,4.194091,45.160000,9.014122,0,0,59.692428
141,141,0,accepted,none,0.000000,1,6.240000,2.588899,2.000000,11.000000,8.800000,3.741657,49.000000,0.000000,50,0,67.707363
148,148,0,accepted,none,0.000000,1,5.480000,2.193080,1.000000,10.000000,4.040000,2.449163,49.000000,0.000000,50,0,66.435301
162,162,0,rejected,assert_connectivity,60.000000,1,6.600000,3.515679,0.000000,14.000000,6.600000,3.633180,47.040000,6.720000,0,1,66.981522
152,152,0,accepted,none,0.000000,1,6.120000,2.717646,1.000000,10.000000,6.360000,2.688940,49.000000,0.000000,50,0,66.794153
163,163,0,rejected,assert_connectivity,60.000000,1,7.240000,3.432550,0.000000,14.000000,9.000000,5.023943,47.040000,6.720000,0,0,64.315868
166,166,0,rejected,assert_connectivity,60.000000,1,5.880000,2.006390,0.000000,10.000000,4.440000,3.163289,33.920000,13.010519,0,0,60.504739
165,165,0,rejected,too_close,60.000000,1,7.600000,4.171331,1.000000,16.000000,9.960000,4.732695,49.000000,0.000000,50,0,64.495820
168,168,0,rejected,assert_connectivity,60.000000,1,7.760000,3.886181,0.000000,17.000000,10.640000,6.127838,38.240000,12.900481,0,0,65.739882
151,151,0,accepted,none,0.000000,1,6.040000,2.560937,2.000000,11.000000,7.640000,3.537004,49.000000,0.000000,50,0,70.897925
169,169,0,rejected,assert_connectivity,60.000000,1,6.160000,2.309632,0.000000,10.000000,5.240000,3.140446,47.040000,6.720000,0,0,69.259780
154,154,0,accepted,none,0.000000,1,5.400000,2.262742,2.000000,12.000000,6.360000,2.543698,49.000000,0.000000,50,0,59.617021
173,173,0,rejected,assert_connectivity,60.000000,1,6.120000,3.241234,1.000000,14.000000,7.840000,3.807151,28.000000,9.165151,0,0,58.083493
157,157,0,accepted,none,0.000000,1,6.200000,2.912044,1.000000,12.000000,7.960000,3.676738,49.000000,0.000000,50,0,59.386813
175,175,0,rejected,assert_connectivity,60.000000,1,5.280000,1.755449,2.000000,9.000000,6.320000,3.802315,43.360000,10.449421,0,0,61.194640
176,176,0,rejected,assert_connectivity,60.000000,1,6.240000,2.680000,1.000000,11.000000,5.280000,4.094093,26.800000,13.249906,0,0,67.723924
178,178,0,rejected,assert_connectivity,60.000000,1,5.160000,1.993590,2.000000,10.000000,6.800000,3.316625,41.640000,11.394314,0,0,60.595178
179,179,0,rejected,assert_connectivity,60.000000,1,6.640000,3.160759,0.000000,13.000000,8.560000,4.350448,47.040000,6.720000,0,0,66.574402
164,164,0,accepted,none,0.000000,1,5.640000,1.797331,1.000000,9.000000,7.680000,2.887490,49.000000,0.000000,50,0,74.065114
180,180,0,rejected,assert_connectivity,60.000000,1,5.960000,2.712637,1.000000,11.000000,5.680000,2.656614,45.160000,9.014122,0,0,60.550461
167,167,0,accepted,none,0.000000,1,6.040000,2.199636,2.000000,12.000000,8.960000,2.712637,49.000000,0.000000,50,0,68.749081
181,181,0,rejected,assert_connectivity,60.000000,1,5.920000,2.904066,0.000000,11.000000,6.920000,3.610208,47.040000,6.720000,0,0,72.151560
171,171,0,accepted,none,0.000000,1,5.120000,1.840000,1.000000,9.000000,5.200000,2.154066,49.000000,0.000000,50,0,72.612127
182,182,0,rejected,assert_connectivity,60.000000,1,6.000000,1.897367,2.000000,11.000000,6.840000,3.233326,34.240000,12.293999,0,0,68.701953
170,170,0,accepted,none,0.000000,1,5.520000,2.291201,1.000000,10.000000,7.880000,3.216458,49.000000,0.000000,50,0,66.931946
183,183,0,rejected,assert_connectivity,60.000000,1,5.800000,2.424871,1.000000,10.000000,7.960000,3.836457,40.000000,12.000000,0,0,69.475080
184,184,0,rejected,assert_connectivity,60.000000,1,5.160000,2.081922,0.000000,10.000000,5.320000,3.036050,43.280000,10.766689,0,0,66.754423
185,185,0,rejected,assert_connectivity,60.000000,1,5.360000,2.703775,0.000000,11.000000,7.080000,4.227718,38.240000,12.900481,0,0,67.937550
186,186,0,rejected,too_close,60.000000,1,5.560000,2.507269,1.000000,11.000000,6.560000,3.225895,49.000000,0.000000,50,1,71.245423
172,172,0,accepted,none,0.000000,1,6.120000,2.739635,1.000000,12.000000,10.240000,4.154804,49.000000,0.000000,50,0,66.168328
187,187,0,rejected,assert_connectivity,60.000000,1,6.720000,3.532931,1.000000,14.000000,7.320000,4.973691,38.120000,13.219138,0,0,66.106839
177,177,0,accepted,none,0.000000,1,5.840000,2.157406,1.000000,10.000000,6.240000,4.052456,49.000000,0.000000,50,0,58.532355
174,174,0,accepted,none,0.000000,1,6.640000,2.747799,1.000000,12.000000,8.280000,3.810722,49.000000,0.000000,50,0,61.157875
189,189,0,rejected,too_close,60.000000,1,6.400000,2.473863,1.000000,12.000000,6.560000,3.666933,49.000000,0.000000,50,1,65.773974
190,190,0,rejected,assert_connectivity,60.000000,1,6.080000,3.018874,1.000000,13.000000,6.480000,3.365947,43.360000,10.449421,0,0,61.781853
192,192,0,rejected,too_close,60.000000,1,6.520000,2.815955,1.000000,14.000000,8.600000,4.440721,49.000000,0.000000,50,0,67.505718
194,194,0,rejected,assert_connectivity,60.000000,1,5.080000,2.322413,1.000000,10.000000,5.160000,3.956564,33.000000,12.000000,0,0,67.086413
195,195,0,rejected,assert_connectivity,60.000000,1,6.200000,3.033150,0.000000,12.000000,8.280000,4.005197,47.040000,6.720000,0,0,75.419294
197,197,0,rejected,assert_connectivity,60.000000,1,5.560000,2.192350,1.000000,10.000000,5.880000,3.581285,32.360000,13.323303,0,0,55.434376
198,198,0,rejected,too_close,60.000000,1,5.360000,1.977473,1.000000,9.000000,6.240000,2.557812,49.000000,0.000000,50,0,68.872700
199,199,0,rejected,too_close,60.000000,1,5.760000,2.429486,1.000000,11.000000,6.960000,3.117435,49.000000,0.000000,50,0,66.005039
203,203,0,rejected,assert_connectivity,60.000000,1,5.920000,2.261327,1.000000,11.000000,7.280000,2.912319,45.160000,9.014122,0,0,68.433645
204,204,0,rejected,assert_connectivity,60.000000,1,7.240000,4.086857,0.000000,16.000000,8.920000,5.321053,33.920000,13.010519,0,0,66.716438
205,205,0,rejected,too_close,60.000000,1,6.360000,2.161111,1.000000,10.000000,7.080000,3.451608,49.000000,0.000000,50,0,66.152490
191,191,0,accepted,none,0.000000,1,6.200000,2.537716,1.000000,12.000000,7.640000,4.013776,49.000000,0.000000,50,0,57.517722
188,188,0,accepted,none,0.000000,1,7.360000,3.333227,1.000000,14.000000,9.240000,4.917560,49.000000,0.000000,50,0,60.765970
196,196,0,accepted,none,0.000000,1,5.560000,1.834775,2.000000,10.000000,7.320000,2.824465,49.000000,0.000000,50,0,72.215788
193,193,0,accepted,none,0.000000,1,6.640000,2.819645,2.000000,13.000000,9.440000,4.903713,49.000000,0.000000,50,0,63.796141
209,209,0,rejected,assert_connectivity,60.000000,1,5.000000,2.029778,0.000000,9.000000,5.240000,1.860753,47.040000,6.720000,0,0,68.477773
200,200,0,accepted,none,0.000000,1,6.680000,3.349269,2.000000,14.000000,8.480000,4.674356,49.000000,0.000000,50,0,63.002117
201,201,0,accepted,none,0.000000,1,6.760000,2.902137,1.000000,14.000000,8.280000,4.219194,49.000000,0.000000,50,0,62.408114
211,211,0,rejected,assert_connectivity,60.000000,1,6.840000,3.596443,1.000000,14.000000,8.480000,5.024898,43.360000,10.449421,0,0,67.121978
202,202,0,accepted,none,0.000000,1,6.080000,2.216664,1.000000,10.000000,8.080000,2.488694,49.000000,0.000000,50,0,68.727095
213,213,0,rejected,assert_connectivity,60.000000,1,5.640000,1.705989,2.000000,10.000000,6.240000,2.775320,27.240000,8.396571,0,0,58.126888
214,214,0,rejected,assert_connectivity,60.000000,1,6.280000,2.538031,0.000000,11.000000,8.080000,3.610208,47.040000,6.720000,0,0,69.195756
216,216,0,rejected,assert_connectivity,60.000000,1,6.840000,2.548411,1.000000,11.000000,8.200000,3.908964,45.160000,9.014122,0,0,67.495813
206,206,0,accepted,none,0.000000,1,6.040000,2.668033,1.000000,13.000000,7.040000,3.393877,49.000000,0.000000,50,0,73.099502
217,217,0,rejected,too_close,60.000000,1,5.920000,2.682089,1.000000,12.000000,7.680000,4.183013,49.000000,0.000000,50,0,59.250296
218,218,0,rejected,assert_connectivity,60.000000,1,5.840000,2.602768,1.000000,11.000000,7.040000,3.458092,45.160000,9.014122,0,0,74.104608
220,220,0,rejected,assert_connectivity,60.000000,1,6.640000,2.543698,0.000000,11.000000,8.280000,3.725802,47.040000,6.720000,0,0,67.826572
221,221,0,rejected,assert_connectivity,60.000000,1,7.240000,3.478850,0.000000,13.000000,8.400000,5.031898,43.280000,10.766689,0,0,68.808175
208,208,0,accepted,none,0.000000,1,6.400000,2.383275,1.000000,12.000000,7.280000,3.747212,49.000000,0.000000,50,0,68.347281
207,207,0,accepted,none,0.000000,1,6.920000,2.472570,1.000000,11.000000,8.440000,4.294927,49.000000,0.000000,50,0,59.202143
222,222,0,rejected,assert_connectivity,60.000000,1,5.920000,2.423551,1.000000,12.000000,6.720000,4.098975,36.960000,12.491533,0,0,64.566186
223,223,0,rejected,assert_connectivity,60.000000,1,5.400000,2.561250,0.000000,12.000000,7.440000,4.846277,36.720000,13.102733,0,0,71.843719
224,224,0,rejected,assert_connectivity,60.000000,1,6.440000,3.213472,1.000000,14.000000,6.160000,4.187410,38.080000,13.323423,0,0,64.543143
225,225,0,rejected,assert_connectivity,60.000000,1,5.800000,2.332381,2.000000,10.000000,6.120000,2.783092,38.440000,12.348538,0,0,66.470207
226,226,0,rejected,too_close,60.000000,1,7.360000,2.747799,1.000000,11.000000,10.280000,4.368249,49.000000,0.000000,50,0,65.564410
210,210,0,accepted,none,0.000000,1,6.440000,3.027606,1.000000,13.000000,9.000000,4.074310,49.000000,0.000000,50,0,73.234024
227,227,0,rejected,assert_connectivity,60.000000,1,6.520000,3.008255,2.000000,12.000000,8.640000,4.462107,43.360000,10.449421,0,0,65.029258
228,228,0,rejected,too_close,60.000000,1,6.640000,3.167081,1.000000,13.000000,8.560000,4.332020,49.000000,0.000000,50,1,63.913653
215,215,0,accepted,none,0.000000,1,5.360000,2.142522,1.000000,10.000000,6.400000,2.884441,49.000000,0.000000,50,0,63.010747
230,230,0,rejected,assert_connectivity,60.000000,1,5.320000,2.336151,1.000000,10.000000,6.000000,2.905168,45.160000,9.014122,0,0,64.304360
231,231,0,rejected,too_close,60.000000,1,5.360000,2.504077,1.000000,12.000000,7.240000,3.467333,49.000000,0.000000,50,1,64.706046
212,212,0,accepted,none,0.000000,1,6.600000,3.000000,1.000000,12.000000,7.240000,3.344010,49.000000,0.000000,50,0,67.656518
