run_id,scenario,window_start,window_end,window_duration_s,TcPacketRate,MidPacketRate,HnaPacketRate,TcBytesPerSecond,MidBytesPerSecond,HnaBytesPerSecond,DataPacketRate,DataBytesPerSecond,PerNodeTcRateStd,PerNodeTcBytesStd,PerNodeTcBytesGini,TcMessageSizeMean,TcMessageSizeStd,TcMessageSizeP95,TcMessageSizeMax,AdvertisedLinksPerTcMean,AdvertisedLinksPerTcStd,AdvertisedLinksPerTcP95,AdvertisedLinksPerTcMax,TcAnsnIncrementMean,TcAnsnSkipCount,NumDistinctTcSenderNodesPerWindow,TcMessageContentEntropy,TcVtimeMean,TcVtimeStd,NumDistinctAddressesInTcAdvertisements,NumDistinctTcSenderAddresses,NumPhantomAddresses,NumAsymmetricAdvertisements,NumEphemeralAddresses,MprSelectorCountPerTcMean,MprSelectorCountPerTcStd,NumberOfMprChurnEvents,NumDistinctMprSetsObserved,ObservedHopCountMean,ObservedHopCountStd,ObservedHopCountMax,NumPathChangesPerFlow,NumDistinctNextHopsPerSource,RtsRateLocal,CtsRateLocal,AckRateLocal,Layer2RetransmissionRate,ChannelBusyTimeFraction,AckDelayMean,AckDelayStd,InterFrameSpacingMean,PacketsDeliveredCount,PacketsSentCount,EndToEndLatencyMean,EndToEndLatencyStd,JitterMean,ThroughputBitsPerSecond,TcInterArrivalMean,TcInterArrivalStd,TcInterArrivalP95,TcBurstinessHurst,ControlMessageInterArrivalSkew,ControlMessageInterArrivalKurtosis,TcSenderAddressEntropy,TcAdvertisedAddressEntropy,PacketSizeDistributionSkew,PacketSizeDistributionKurtosis,TcPayloadByteDistributionEntropy,AdvertisedAverageDegree,AdvertisedDegreeStd,AdvertisedDegreeSkew,AdvertisedDegreeKurtosis,NumberOfDegreeOneNodes,AdvertisedClusteringCoefficient,NumberOfTrianglesInAdvertisedGraph,AdvertisedConnectivityComponents,AdvertisedDiameter,AdvertisedRadius,AdvertisedGraphDensity,BetweennessCentralityMean,BetweennessCentralityStd,BetweennessCentralityMax,ClosenessCentralityMean,ClosenessCentralityStd,EdgePersistenceMean,EdgeEmergenceWithinWindowRate,EdgeChurnWithinWindowRate,NumberOfHexagonalCycles,NumberOfShortCycles,AdvertisedSpectralRadius
65,defense_only,320.000000,360.000000,40.000000,124.900000,0.000000,0.000000,4055.100000,0.000000,0.000000,0.450000,243.000000,0.310962,39.932729,0.159982,32.466773,9.203503,52.000000,60.000000,4.116693,2.300876,9.000000,11.000000,0.000000,0,31,4.949916,15.000000,0.000000,50,31,19,59,0,4.116693,2.300876,0,31,4.000000,0.000000,4.000000,0.000000,1.000000,1.800000,1.800000,1.800000,0.000000,0.007023,0.000622,0.000000,0.038968,18,18,0.014094,0.005600,0.001758,1944.000000,0.226418,0.755204,0.357367,0.239246,26.312124,701.808931,4.949916,5.575874,14.570809,229.116361,5.575874,3.720000,2.030172,1.487184,2.120942,0,0.248130,26,1,8,5,0.075918,67.160000,75.280574,314.795802,0.273307,0.040489,36.294410,0.000000,0.000000,133,165,5.248819
65,defense_vs_attack,420.000000,460.000000,40.000000,123.725000,0.000000,0.000000,4073.300000,0.000000,0.000000,0.450000,243.000000,0.258684,44.997114,0.168640,32.922207,10.450037,52.000000,72.000000,4.230552,2.612509,9.000000,14.000000,0.284669,7,31,4.951162,15.000000,0.000000,50,31,19,62,0,4.230552,2.612509,0,31,4.000000,0.000000,4.000000,0.000000,1.000000,1.800000,1.800000,1.800000,0.000000,0.003912,0.000622,0.000000,0.038919,18,18,0.008119,0.002413,0.000438,1944.000000,0.228392,0.734042,0.436514,0.243048,25.359099,664.038241,4.951162,5.574166,14.037287,216.556627,5.574166,3.840000,2.300956,2.037846,5.613222,0,0.316908,36,1,8,5,0.078367,65.240000,79.145497,372.025164,0.280285,0.045238,36.222103,0.000000,0.000000,190,232,5.790551
62,baseline,120.000000,160.000000,40.000000,113.075000,0.000000,0.000000,3817.500000,0.000000,0.000000,0.450000,243.000000,0.214381,38.223724,0.154958,33.760778,9.585635,48.000000,60.000000,4.440195,2.396409,8.000000,11.000000,0.000000,0,28,4.805330,15.000000,0.000000,50,28,21,67,0,4.440195,2.396409,0,28,7.000000,0.000000,7.000000,0.000000,1.000000,3.425000,3.325000,3.325000,0.000000,0.014343,0.000715,0.000000,0.031038,18,18,0.032373,0.012515,0.004437,1944.000000,0.228910,0.644486,0.427917,0.276705,23.550281,596.028816,4.805330,5.573614,13.865742,207.503135,5.573614,3.840000,2.175868,1.265515,1.545958,3,0.366688,30,1,12,6,0.078367,94.900000,134.815671,580.500000,0.211145,0.035953,36.779935,0.000000,0.000000,235,212,5.258682
62,attack_only,220.000000,260.000000,40.000000,110.300000,0.000000,0.000000,3818.900000,0.000000,0.000000,0.450000,243.000000,0.129634,38.518487,0.159209,34.622847,10.031686,52.000000,60.000000,4.655712,2.507922,9.000000,11.000000,0.319343,7,28,4.806579,15.000000,0.000000,50,28,21,73,0,4.655712,2.507922,0,28,7.000000,0.000000,7.000000,0.000000,1.000000,3.200000,3.175000,3.175000,0.001340,0.005269,0.000621,0.000005,0.033495,18,18,0.012898,0.003276,0.000681,1944.000000,0.233065,0.666884,0.454260,0.306241,23.380481,585.074650,4.806579,5.550539,13.568153,199.883447,5.550539,4.080000,2.348106,1.071812,0.644363,3,0.386188,40,1,11,6,0.083265,92.180000,134.477789,580.500000,0.215803,0.036128,36.534950,0.000000,0.000000,568,367,5.962837
62,defense_only,320.000000,360.000000,40.000000,108.825000,0.000000,0.000000,3693.200000,0.000000,0.000000,0.450000,243.000000,0.279627,39.130049,0.163691,33.937055,9.556616,48.000000,60.000000,4.484264,2.389154,8.000000,11.000000,0.000925,1,28,4.884864,15.000000,0.000000,50,28,21,68,0,4.484264,2.389154,4,32,7.214286,0.410326,8.000000,1.000000,2.000000,2.850000,2.775000,2.750000,0.001335,0.010768,0.000633,0.000030,0.034946,14,18,0.030625,0.017763,0.008434,1512.000000,0.238155,0.681138,0.428881,0.263749,24.390592,621.059344,4.803509,5.570045,13.672287,200.997851,5.570045,3.920000,2.161851,1.219579,1.474004,3,0.334688,30,1,12,6,0.080000,94.740000,134.494192,580.500000,0.211428,0.035950,36.165134,0.050000,0.000000,290,236,5.341325
62,defense_vs_attack,420.000000,460.000000,40.000000,110.350000,0.000000,0.000000,3828.600000,0.000000,0.000000,0.450000,243.000000,0.234160,40.815528,0.166586,34.695061,10.135864,52.000000,60.000000,4.673765,2.533966,9.000000,11.000000,0.320109,9,28,4.804785,15.000000,0.000000,50,28,21,73,0,4.673765,2.533966,0,28,7.000000,0.000000,7.000000,0.000000,1.000000,3.250000,3.175000,3.150000,0.000000,0.009486,0.000000,0.000000,0.033527,18,18,0.021873,0.006006,0.001595,1944.000000,0.233016,0.656450,0.421711,0.314317,24.432236,626.210219,4.804785,5.550855,13.532298,199.202446,5.550855,4.080000,2.348106,1.071812,0.644363,3,0.386188,40,1,11,6,0.083265,92.180000,134.477789,580.500000,0.215803,0.036128,36.491801,0.000000,0.000000,568,367,5.962837
63,baseline,120.000000,160.000000,40.000000,81.450000,0.000000,0.000000,2955.300000,0.000000,0.000000,0.450000,243.000000,0.228114,39.310684,0.169715,36.283610,11.792897,60.000000,68.000000,5.070902,2.948224,11.000000,13.000000,0.000619,1,25,4.640245,15.000000,0.000000,50,25,24,75,0,5.070902,2.948224,0,25,3.000000,0.000000,3.000000,0.000000,1.000000,1.425000,1.425000,1.425000,0.000000,0.006095,0.000715,0.000000,0.047450,18,18,0.011729,0.006748,0.001777,1944.000000,0.282869,0.813168,2.795638,0.238112,20.554823,445.340776,4.640245,5.539713,11.616801,145.854683,5.539713,4.040000,2.697851,1.344799,1.681918,5,0.265483,34,1,10,5,0.082449,65.400000,97.521960,486.101639,0.283824,0.052964,36.510132,0.000000,0.000000,411,306,5.614450
63,attack_only,220.000000,260.000000,40.000000,74.725000,0.000000,0.000000,2794.700000,0.000000,0.000000,0.450000,243.000000,0.247801,40.126570,0.178965,37.399799,13.350754,68.000000,68.000000,5.349950,3.337689,13.000000,13.000000,0.472850,8,24,4.580354,15.000000,0.000000,50,24,25,82,0,5.349950,3.337689,0,24,3.000000,0.000000,3.000000,0.000000,1.000000,1.350000,1.350000,1.350000,0.000000,0.002227,0.000622,0.000000,0.054908,18,18,0.004736,0.001116,0.000227,1944.000000,0.294397,0.827813,3.018495,0.254396,20.818289,457.852637,4.580354,5.531940,10.853204,129.113576,5.531940,4.240000,2.943196,1.378665,1.600116,5,0.304725,46,1,10,5,0.086531,62.840000,101.959565,485.239066,0.292575,0.055450,36.413972,0.000000,0.000000,734,475,6.254160
63,defense_only,320.000000,360.000000,40.000000,82.600000,0.000000,0.000000,2989.300000,0.000000,0.000000,0.450000,243.000000,0.198832,37.433477,0.164357,36.190073,11.623542,60.000000,68.000000,5.047518,2.905886,11.000000,13.000000,0.000000,0,25,4.641255,15.000000,0.000000,50,25,24,75,0,5.047518,2.905886,0,25,3.000000,0.000000,3.000000,0.000000,1.000000,1.350000,1.350000,1.350000,0.000000,0.005412,0.000622,0.000000,0.049560,18,18,0.009549,0.003645,0.000983,1944.000000,0.276360,0.803301,2.727660,0.230556,20.941052,465.878403,4.641255,5.543005,11.723597,148.385703,5.543005,4.040000,2.697851,1.344799,1.681918,5,0.265483,34,1,10,5,0.082449,65.400000,97.521960,486.101639,0.283824,0.052964,36.256253,0.000000,0.000000,411,306,5.614450
63,defense_vs_attack,420.000000,460.000000,40.000000,74.125000,0.000000,0.000000,2789.700000,0.000000,0.000000,0.450000,243.000000,0.259906,43.176303,0.189129,37.635076,13.574020,68.000000,68.000000,5.408769,3.393505,13.000000,13.000000,0.476709,8,24,4.579844,15.000000,0.000000,50,24,25,82,0,5.408769,3.393505,0,24,3.000000,0.000000,3.000000,0.000000,1.000000,1.400000,1.350000,1.350000,0.000000,0.002863,0.000622,0.000000,0.053944,18,18,0.005721,0.001753,0.000496,1944.000000,0.297175,0.808211,2.857565,0.241550,19.319796,390.312401,4.579844,5.538618,10.763884,127.319555,5.538618,4.240000,2.943196,1.378665,1.600116,5,0.304725,46,1,10,5,0.086531,62.840000,101.959565,485.239066,0.292575,0.055450,36.390609,0.000000,0.000000,734,475,6.254160
67,baseline,120.000000,160.000000,40.000000,104.900000,0.000000,0.000000,3672.900000,0.000000,0.000000,0.450000,243.000000,0.178609,34.647482,0.156103,35.013346,9.959250,48.000000,56.000000,4.753337,2.489813,8.000000,10.000000,0.000000,0,29,4.856210,15.000000,0.000000,50,29,20,71,0,4.753337,2.489813,0,29,3.000000,0.000000,3.000000,0.000000,1.000000,1.425000,1.425000,1.425000,0.000000,0.006095,0.000715,0.000000,0.049498,18,18,0.011932,0.007100,0.002098,1944.000000,0.250730,0.872981,0.478086,0.221315,24.306039,598.478901,4.856210,5.520475,13.328818,192.002017,5.520475,4.200000,2.441311,0.575662,-0.573668,6,0.336460,42,1,7,4,0.085714,61.400000,73.005579,238.882166,0.294028,0.051569,36.136690,0.000000,0.000000,565,346,5.783211
67,attack_only,220.000000,260.000000,40.000000,109.525000,0.000000,0.000000,3843.900000,0.000000,0.000000,0.450000,243.000000,0.273213,43.544086,0.191244,35.096097,11.501362,56.000000,64.000000,4.774024,2.875341,10.000000,12.000000,0.322225,8,30,4.902695,15.000000,0.000000,50,30,19,79,0,4.774024,2.875341,0,30,3.000000,0.000000,3.000000,0.000000,1.000000,1.425000,1.375000,1.350000,0.001590,0.002313,0.000622,0.000000,0.047719,18,18,0.004825,0.001170,0.000415,1944.000000,0.248415,0.837646,0.461274,0.221816,24.892658,631.316884,4.902695,5.495796,12.987510,187.934354,5.495796,4.440000,2.743429,0.704178,-0.237800,6,0.368091,57,1,7,4,0.090612,57.600000,81.733352,391.650689,0.308466,0.056818,36.050045,0.000000,0.000000,958,542,6.373956
67,defense_only,320.000000,360.000000,40.000000,103.650000,0.000000,0.000000,3627.500000,0.000000,0.000000,0.450000,243.000000,0.217200,34.337892,0.156553,34.997588,9.942745,48.000000,56.000000,4.749397,2.485686,8.000000,10.000000,0.000486,1,29,4.855327,15.000000,0.000000,50,29,20,71,0,4.749397,2.485686,0,29,3.000000,0.000000,3.000000,0.000000,1.000000,1.375000,1.375000,1.350000,0.001608,0.005297,0.000622,0.000000,0.048279,18,18,0.009764,0.003653,0.001223,1944.000000,0.252317,0.879858,0.404588,0.213794,24.117979,586.594006,4.855327,5.514064,13.274002,190.157855,5.514064,4.200000,2.441311,0.575662,-0.573668,6,0.336460,42,1,7,4,0.085714,61.400000,73.005579,238.882166,0.294028,0.051569,35.912843,0.000000,0.000000,565,346,5.783211
67,defense_vs_attack,420.000000,460.000000,40.000000,108.325000,0.000000,0.000000,3792.200000,0.000000,0.000000,0.450000,243.000000,0.307590,42.332792,0.188543,35.007616,11.533240,56.000000,64.000000,4.751904,2.883310,10.000000,12.000000,0.325819,8,30,4.901332,15.000000,0.000000,50,30,19,79,0,4.751904,2.883310,0,30,3.000000,0.000000,3.000000,0.000000,1.000000,1.425000,1.350000,1.350000,0.000000,0.003206,0.000622,0.000000,0.047674,18,18,0.006103,0.001529,0.000472,1944.000000,0.251560,0.850570,0.435198,0.223341,24.634647,617.484286,4.901332,5.496119,12.927498,186.079049,5.496119,4.440000,2.743429,0.704178,-0.237800,6,0.368091,57,1,7,4,0.090612,57.600000,81.733352,391.650689,0.308466,0.056818,36.087428,0.000000,0.000000,958,542,6.373956
73,baseline,120.000000,160.000000,40.000000,129.850000,0.000000,0.000000,4269.500000,0.000000,0.000000,0.450000,243.000000,0.135821,34.436667,0.130125,32.880246,8.037929,48.000000,56.000000,4.220062,2.009482,8.000000,10.000000,0.000194,0,30,4.906182,15.000000,0.000000,50,30,19,61,0,4.220062,2.009482,0,30,5.000000,0.000000,5.000000,0.000000,1.000000,2.400000,2.375000,2.375000,0.000000,0.010189,0.000715,0.000000,0.037037,18,18,0.022006,0.010025,0.002961,1944.000000,0.209534,0.730001,0.334531,0.229877,26.408392,713.255932,4.906182,5.510512,15.237120,246.897133,5.510512,3.760000,2.005592,0.687957,0.313689,6,0.289587,29,1,10,5,0.076735,72.060000,76.422977,305.283586,0.263279,0.048699,36.088603,0.000000,0.000000,162,176,5.155978
73,attack_only,220.000000,260.000000,40.000000,130.600000,0.000000,0.000000,4359.900000,0.000000,0.000000,0.450000,243.000000,0.154344,41.499712,0.148512,33.383614,9.733029,56.000000,64.000000,4.345904,2.433257,10.000000,12.000000,0.269542,7,30,4.905988,15.000000,0.000000,50,30,19,65,0,4.345904,2.433257,0,30,5.000000,0.000000,5.000000,0.000000,1.000000,2.250000,2.250000,2.250000,0.000000,0.003711,0.000622,0.000000,0.036298,18,18,0.008745,0.002231,0.000454,1944.000000,0.211588,0.723724,0.406949,0.240563,27.153777,761.369189,4.905988,5.483000,14.588975,232.846989,5.483000,3.920000,2.431789,1.261403,1.803386,6,0.342670,41,1,8,4,0.080000,61.440000,94.625175,552.326314,0.296484,0.058158,36.667611,0.000000,0.000000,283,263,5.827964
73,defense_only,320.000000,360.000000,40.000000,127.850000,0.000000,0.000000,4204.900000,0.000000,0.000000,0.450000,243.000000,0.371525,36.419230,0.139865,32.889323,8.088329,48.000000,56.000000,4.222331,2.022082,8.000000,10.000000,0.000000,0,30,4.900981,15.000000,0.000000,50,30,19,61,0,4.222331,2.022082,0,30,5.000000,0.000000,5.000000,0.000000,1.000000,2.300000,2.275000,2.250000,0.000000,0.009122,0.000622,0.000000,0.038161,18,18,0.018575,0.007284,0.002396,1944.000000,0.213632,0.746347,0.349637,0.235764,26.876263,743.101301,4.900981,5.493698,15.122950,243.132594,5.493698,3.760000,2.005592,0.687957,0.313689,6,0.289587,29,1,10,5,0.076735,72.060000,76.422977,305.283586,0.263279,0.048699,36.297509,0.000000,0.000000,162,176,5.155978
73,defense_vs_attack,420.000000,460.000000,40.000000,129.650000,0.000000,0.000000,4335.100000,0.000000,0.000000,0.450000,243.000000,0.173893,42.520728,0.152882,33.436946,9.782161,56.000000,64.000000,4.359236,2.445540,10.000000,12.000000,0.271528,7,30,4.905716,15.000000,0.000000,50,30,19,65,0,4.359236,2.445540,0,30,5.000000,0.000000,5.000000,0.000000,1.000000,2.275000,2.250000,2.250000,0.000000,0.004700,0.000622,0.000000,0.038193,18,18,0.010600,0.003059,0.000565,1944.000000,0.210429,0.731841,0.357749,0.232145,26.604432,723.601534,4.905716,5.481160,14.528942,230.988802,5.481160,3.920000,2.431789,1.261403,1.803386,6,0.342670,41,1,8,4,0.080000,61.440000,94.625175,552.326314,0.296484,0.058158,36.175479,0.000000,0.000000,283,263,5.827964
75,baseline,120.000000,160.000000,40.000000,121.575000,0.000000,0.000000,3885.100000,0.000000,0.000000,0.450000,243.000000,0.152254,29.386465,0.129540,31.956406,7.329146,44.000000,44.000000,3.989101,1.832286,7.000000,7.000000,0.000000,0,30,4.905877,15.000000,0.000000,50,30,19,56,0,3.989101,1.832286,0,30,6.000000,0.000000,6.000000,0.000000,1.000000,2.900000,2.875000,2.850000,0.000000,0.012303,0.000714,0.000000,0.033677,18,18,0.027213,0.011183,0.003493,1944.000000,0.226159,0.733214,0.465882,0.247647,25.687739,685.804295,4.905877,5.531048,15.070253,238.187975,5.531048,3.520000,1.813725,0.430344,-0.936584,6,0.231238,19,1,9,5,0.071837,70.980000,105.055231,456.196059,0.264794,0.045986,36.498532,0.000000,0.000000,106,108,4.547544
75,attack_only,220.000000,260.000000,40.000000,116.350000,0.000000,0.000000,3846.800000,0.000000,0.000000,0.450000,243.000000,0.189102,32.561619,0.134442,33.062312,8.141369,44.000000,56.000000,4.265578,2.035342,7.000000,10.000000,0.302919,7,29,4.856385,15.000000,0.000000,50,29,20,64,0,4.265578,2.035342,0,29,0.000000,0.000000,0.000000,0.000000,0.000000,1.875000,1.800000,1.800000,0.000000,0.003030,0.000621,0.000000,0.040575,0,18,0.000000,0.000000,0.000000,0.000000,0.229562,0.740668,0.460621,0.236803,25.387185,665.589705,4.856385,5.530956,14.530816,223.265569,5.530956,3.760000,2.025438,0.689306,0.070607,6,0.299905,29,1,9,5,0.076735,68.720000,109.513336,515.423846,0.272561,0.050688,36.651179,0.000000,0.000000,198,193,5.119269
75,defense_only,320.000000,360.000000,40.000000,121.550000,0.000000,0.000000,3891.500000,0.000000,0.000000,0.450000,243.000000,0.157841,30.540782,0.134107,32.015631,7.318780,44.000000,48.000000,4.003908,1.829695,7.000000,8.000000,0.001242,2,30,4.959972,15.000000,0.000000,50,30,19,57,0,4.003908,1.829695,3,33,6.000000,0.000000,6.000000,1.000000,2.000000,2.900000,2.825000,2.825000,0.000000,0.009647,0.000636,0.000033,0.033430,18,18,0.079112,0.232700,0.121944,1944.000000,0.225407,0.741688,0.391832,0.247186,25.969804,703.326949,4.905786,5.527231,15.072327,238.210389,5.527231,3.560000,1.888491,0.539387,-0.718917,6,0.246286,23,1,9,5,0.072653,70.920000,106.435219,456.196059,0.265052,0.046348,35.967399,0.025000,0.000000,119,124,4.811496
75,defense_vs_attack,420.000000,460.000000,40.000000,113.975000,0.000000,0.000000,3730.200000,0.000000,0.000000,0.450000,243.000000,0.102843,29.577577,0.128463,32.728230,7.944288,48.000000,56.000000,4.182057,1.986072,8.000000,10.000000,0.311038,8,29,4.997670,15.000000,0.000000,50,29,20,65,0,4.182057,1.986072,6,35,10.142857,6.081085,25.000000,1.000000,2.000000,6.425000,6.300000,6.250000,0.001110,0.017817,0.000563,0.000185,0.022850,7,18,0.047593,0.016845,0.020037,756.000000,0.239908,0.700543,0.476508,0.268645,25.005565,661.194081,4.857491,5.543053,14.472993,220.542197,5.543053,3.800000,2.088061,0.714415,-0.024914,6,0.314952,33,1,9,5,0.077551,68.660000,110.961742,515.932393,0.272836,0.051064,36.511066,0.000000,0.025000,211,209,5.207447
80,baseline,120.000000,160.000000,40.000000,127.750000,0.000000,0.000000,4208.300000,0.000000,0.000000,0.450000,243.000000,0.090110,40.129271,0.152956,32.941683,9.182948,48.000000,56.000000,4.235421,2.295737,8.000000,10.000000,0.000000,0,29,4.857679,15.000000,0.000000,50,29,21,59,0,4.235421,2.295737,0,29,6.000000,0.000000,6.000000,0.000000,1.000000,2.925000,2.850000,2.850000,0.000000,0.012294,0.000714,0.000000,0.033875,18,18,0.027582,0.012543,0.004068,1944.000000,0.209271,0.710587,0.391109,0.232782,26.137093,709.056742,4.857679,5.519525,14.687361,233.625697,5.519525,3.640000,2.123770,0.989439,0.380115,5,0.303444,29,1,9,5,0.074286,71.880000,97.032668,381.040079,0.265759,0.053030,36.753319,0.000000,0.000000,165,182,5.170736
80,attack_only,220.000000,260.000000,40.000000,132.025000,0.000000,0.000000,4533.300000,0.000000,0.000000,0.450000,243.000000,0.120585,48.468741,0.168325,34.336679,10.629829,56.000000,64.000000,4.584170,2.657457,10.000000,12.000000,0.266565,7,29,4.857475,15.000000,0.000000,50,29,21,65,0,4.584170,2.657457,0,29,6.000000,0.000000,6.000000,0.000000,1.000000,2.700000,2.700000,2.700000,0.000000,0.004453,0.000621,0.000000,0.034762,18,18,0.010836,0.002741,0.000755,1944.000000,0.200536,0.710016,0.318646,0.259293,26.784785,737.233631,4.857475,5.478708,14.227232,225.986512,5.478708,3.960000,2.521587,1.107889,0.823495,5,0.331076,46,1,9,5,0.080816,68.360000,89.624311,360.500000,0.277959,0.059752,36.374916,0.000000,0.000000,699,446,6.285117
80,defense_only,320.000000,360.000000,40.000000,129.475000,0.000000,0.000000,4265.100000,0.000000,0.000000,0.450000,243.000000,0.159811,41.188967,0.154254,32.941494,9.227356,48.000000,56.000000,4.235374,2.306839,8.000000,10.000000,0.000000,0,29,4.857042,15.000000,0.000000,50,29,21,59,0,4.235374,2.306839,0,29,6.000000,0.000000,6.000000,0.000000,1.000000,2.700000,2.700000,2.700000,0.000000,0.010824,0.000621,0.000000,0.034266,18,18,0.022625,0.008937,0.002124,1944.000000,0.204398,0.707748,0.318903,0.232694,26.142487,699.224222,4.857042,5.516698,14.743177,235.881086,5.516698,3.640000,2.123770,0.989439,0.380115,5,0.303444,29,1,9,5,0.074286,71.880000,97.032668,381.040079,0.265759,0.053030,36.359770,0.000000,0.000000,165,182,5.170736
80,defense_vs_attack,420.000000,460.000000,40.000000,131.225000,0.000000,0.000000,4497.000000,0.000000,0.000000,0.450000,243.000000,0.194427,47.618036,0.165819,34.269385,10.651828,56.000000,64.000000,4.567346,2.662957,10.000000,12.000000,0.268199,7,29,4.856625,15.000000,0.000000,50,29,21,65,0,4.567346,2.662957,0,29,6.000000,0.000000,6.000000,0.000000,1.000000,2.800000,2.700000,2.700000,0.000000,0.005723,0.000621,0.000000,0.034042,18,18,0.013198,0.003839,0.001214,1944.000000,0.202031,0.712379,0.329698,0.240929,26.455371,714.497683,4.856625,5.479374,14.189512,224.708933,5.479374,3.960000,2.521587,1.107889,0.823495,5,0.331076,46,1,9,5,0.080816,68.360000,89.624311,360.500000,0.277959,0.059752,36.408429,0.000000,0.000000,699,446,6.285117
82,baseline,120.000000,160.000000,40.000000,67.700000,0.000000,0.000000,2416.700000,0.000000,0.000000,0.450000,243.000000,0.291539,23.877143,0.120185,35.697194,7.677965,52.000000,52.000000,4.924298,1.919491,9.000000,9.000000,0.000000,0,22,4.453034,15.000000,0.000000,50,22,27,73,0,4.924298,1.919491,0,22,3.000000,0.000000,3.000000,0.000000,1.000000,1.425000,1.425000,1.425000,0.000000,0.006095,0.000714,0.000000,0.054007,18,18,0.011609,0.005708,0.001795,1944.000000,0.301016,0.801091,2.790021,0.285226,19.819138,427.323903,4.453034,5.537559,11.563235,136.490339,5.537559,3.640000,2.188698,0.658127,-0.518094,8,0.339889,27,1,12,6,0.074286,87.520000,122.688802,577.233333,0.229600,0.048961,36.760505,0.000000,0.000000,187,185,5.042218
82,attack_only,220.000000,260.000000,40.000000,68.175000,0.000000,0.000000,2511.700000,0.000000,0.000000,0.450000,243.000000,0.285987,30.273021,0.145615,36.841951,9.437166,52.000000,60.000000,5.210488,2.359291,9.000000,11.000000,0.517560,7,22,4.453322,15.000000,0.000000,50,22,27,79,0,5.210488,2.359291,0,22,3.000000,0.000000,3.000000,0.000000,1.000000,1.350000,1.350000,1.350000,0.000000,0.002226,0.000621,0.000000,0.053606,18,18,0.004752,0.001117,0.000264,1944.000000,0.298285,0.816588,2.975843,0.263246,18.789980,382.804120,4.453322,5.518725,11.299602,132.578813,5.518725,3.880000,2.446549,0.778237,-0.068362,8,0.380801,41,1,11,6,0.079184,81.820000,127.507572,574.494048,0.241896,0.052157,36.644964,0.000000,0.000000,464,344,5.885838
82,defense_only,320.000000,360.000000,40.000000,66.275000,0.000000,0.000000,2370.300000,0.000000,0.000000,0.450000,243.000000,0.261850,24.207956,0.122779,35.764617,7.716133,52.000000,52.000000,4.941154,1.929033,9.000000,9.000000,0.001902,2,22,4.454015,15.000000,0.000000,50,22,27,73,0,4.941154,1.929033,0,22,3.000000,0.000000,3.000000,0.000000,1.000000,1.375000,1.375000,1.350000,0.001912,0.005726,0.000621,0.000000,0.054931,18,18,0.010304,0.004065,0.001529,1944.000000,0.305055,0.810110,3.047145,0.312537,18.624349,385.475351,4.454015,5.533391,11.445599,133.635730,5.533391,3.640000,2.188698,0.658127,-0.518094,8,0.339889,27,1,12,6,0.074286,87.520000,122.688802,577.233333,0.229600,0.048961,36.492250,0.000000,0.000000,187,185,5.042218
82,defense_vs_attack,420.000000,460.000000,40.000000,67.450000,0.000000,0.000000,2475.900000,0.000000,0.000000,0.450000,243.000000,0.353195,29.475424,0.143131,36.707191,9.422987,52.000000,60.000000,5.176798,2.355747,9.000000,11.000000,0.523169,7,22,4.449889,15.000000,0.000000,50,22,27,79,0,5.176798,2.355747,0,22,3.000000,0.000000,3.000000,0.000000,1.000000,1.400000,1.350000,1.350000,0.000000,0.002992,0.000622,0.000000,0.054485,18,18,0.006007,0.001335,0.000334,1944.000000,0.301481,0.791649,2.925286,0.278634,19.122454,401.512976,4.449889,5.511417,11.250863,131.319731,5.511417,3.880000,2.446549,0.778237,-0.068362,8,0.380801,41,1,11,6,0.079184,81.820000,127.507572,574.494048,0.241896,0.052157,36.661728,0.000000,0.000000,464,344,5.885838
77,baseline,120.000000,160.000000,40.000000,141.750000,0.000000,0.000000,4662.500000,0.000000,0.000000,0.450000,243.000000,0.214810,41.112830,0.153228,32.892416,8.905821,48.000000,52.000000,4.223104,2.226455,8.000000,9.000000,0.000355,1,31,4.952582,15.000000,0.000000,50,31,19,63,0,4.223104,2.226455,0,31,5.000000,0.000000,5.000000,0.000000,1.000000,2.400000,2.400000,2.375000,0.001256,0.010532,0.000714,0.000000,0.034839,18,18,0.022281,0.011772,0.003079,1944.000000,0.199460,0.699742,0.315580,0.256003,28.200112,821.547842,4.952582,5.530588,15.388330,257.722615,5.530588,3.880000,2.160000,0.702675,-0.530496,5,0.228063,23,1,10,5,0.079184,69.340000,82.773988,454.998450,0.270824,0.049094,36.320843,0.000000,0.000000,389,255,5.344363
77,attack_only,220.000000,260.000000,40.000000,137.525000,0.000000,0.000000,4567.500000,0.000000,0.000000,0.450000,243.000000,0.217560,45.156757,0.167787,33.212143,10.365414,52.000000,64.000000,4.303036,2.591354,9.000000,12.000000,0.255941,7,31,4.952466,15.000000,0.000000,50,31,19,68,0,4.303036,2.591354,0,31,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,1.425000,1.425000,0.000000,0.006160,0.000715,0.000000,0.038311,0,18,0.000000,0.000000,0.000000,0.000000,0.205810,0.713853,0.344835,0.252939,28.059643,818.382459,4.952466,5.525577,14.559020,236.330502,5.525577,4.040000,2.529506,1.089426,0.562265,5,0.259400,31,1,9,5,0.082449,61.260000,97.505930,510.271995,0.298203,0.058582,36.350160,0.000000,0.000000,555,348,5.873941
